price,beds,property_type,url
1350000,4,Semi-Detached,https://www.rightmove.co.uk/properties/161661041#/?channel=RES_BUY
1350000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162982412#/?channel=RES_BUY
1375000,3,Terraced,https://www.rightmove.co.uk/properties/161859335#/?channel=RES_BUY
1450000,4,Detached,https://www.rightmove.co.uk/properties/161574614#/?channel=RES_BUY
1450000,5,Detached,https://www.rightmove.co.uk/properties/153730556#/?channel=RES_BUY
1450000,5,Detached,https://www.rightmove.co.uk/properties/161970203#/?channel=RES_BUY
1450000,3,House,https://www.rightmove.co.uk/properties/161837726#/?channel=RES_BUY
1500000,4,Semi-Detached,https://www.rightmove.co.uk/properties/158838665#/?channel=RES_BUY
1500000,5,Detached,https://www.rightmove.co.uk/properties/159888941#/?channel=RES_BUY
1500000,4,Detached,https://www.rightmove.co.uk/properties/162127511#/?channel=RES_BUY
1500000,5,Detached,https://www.rightmove.co.uk/properties/160302428#/?channel=RES_BUY
1500000,5,Semi-Detached,https://www.rightmove.co.uk/properties/159576689#/?channel=RES_BUY
1500000,4,Detached,https://www.rightmove.co.uk/properties/162096005#/?channel=RES_BUY
1600000,5,End of Terrace,https://www.rightmove.co.uk/properties/156268445#/?channel=RES_BUY
1600000,4,End of Terrace,https://www.rightmove.co.uk/properties/162074630#/?channel=RES_BUY
1600000,5,Semi-Detached,https://www.rightmove.co.uk/properties/160358840#/?channel=RES_BUY
1750000,5,Detached,https://www.rightmove.co.uk/properties/162617207#/?channel=RES_BUY
1750000,5,Detached,https://www.rightmove.co.uk/properties/151258109#/?channel=RES_BUY
1800000,5,Detached,https://www.rightmove.co.uk/properties/160731905#/?channel=RES_BUY
1850000,5,Detached,https://www.rightmove.co.uk/properties/162842246#/?channel=RES_BUY
1999500,5,Detached,https://www.rightmove.co.uk/properties/161560565#/?channel=RES_BUY
2000000,5,Detached,https://www.rightmove.co.uk/properties/161818061#/?channel=RES_BUY
2000000,4,Detached,https://www.rightmove.co.uk/properties/162211952#/?channel=RES_BUY
2100000,5,Detached,https://www.rightmove.co.uk/properties/158516423#/?channel=RES_BUY
2100000,5,Detached,https://www.rightmove.co.uk/properties/161627507#/?channel=RES_BUY
