price,beds,property_type,url
1400000,6,Detached,https://www.rightmove.co.uk/properties/156900722#/?channel=RES_BUY
1450000,5,House,https://www.rightmove.co.uk/properties/161392232#/?channel=RES_BUY
1450000,4,Semi-Detached,https://www.rightmove.co.uk/properties/152024999#/?channel=RES_BUY
1475000,5,House,https://www.rightmove.co.uk/properties/158720936#/?channel=RES_BUY
1486000,5,Terraced,https://www.rightmove.co.uk/properties/162342707#/?channel=RES_BUY
1495000,3,Link Detached House,https://www.rightmove.co.uk/properties/157759526#/?channel=RES_BUY
1495000,3,Terraced,https://www.rightmove.co.uk/properties/157262777#/?channel=RES_BUY
1500000,5,Terraced,https://www.rightmove.co.uk/properties/162023333#/?channel=RES_BUY
1500000,4,House,https://www.rightmove.co.uk/properties/162681530#/?channel=RES_BUY
1500000,5,Semi-Detached,https://www.rightmove.co.uk/properties/162985508#/?channel=RES_BUY
1500000,4,Terraced,https://www.rightmove.co.uk/properties/162204020#/?channel=RES_BUY
1500000,4,Semi-Detached,https://www.rightmove.co.uk/properties/159917426#/?channel=RES_BUY
1500000,5,Semi-Detached,https://www.rightmove.co.uk/properties/160942106#/?channel=RES_BUY
1500000,4,End of Terrace,https://www.rightmove.co.uk/properties/158255495#/?channel=RES_BUY
1500000,4,Terraced,https://www.rightmove.co.uk/properties/157831226#/?channel=RES_BUY
1500000,6,Semi-Detached,https://www.rightmove.co.uk/properties/161406677#/?channel=RES_BUY
1500000,4,Semi-Detached,https://www.rightmove.co.uk/properties/159148121#/?channel=RES_BUY
1500000,6,House,https://www.rightmove.co.uk/properties/161457722#/?channel=RES_BUY
1525000,4,Terraced,https://www.rightmove.co.uk/properties/162831113#/?channel=RES_BUY
1550000,3,Terraced,https://www.rightmove.co.uk/properties/152851952#/?channel=RES_BUY
1550000,4,Semi-Detached,https://www.rightmove.co.uk/properties/156461834#/?channel=RES_BUY
1550000,4,House,https://www.rightmove.co.uk/properties/162618788#/?channel=RES_BUY
1550000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162483857#/?channel=RES_BUY
1550000,3,Terraced,https://www.rightmove.co.uk/properties/162149606#/?channel=RES_BUY
1575000,4,House,https://www.rightmove.co.uk/properties/160618259#/?channel=RES_BUY
1589000,4,Terraced,https://www.rightmove.co.uk/properties/159236828#/?channel=RES_BUY
1590000,4,Semi-Detached,https://www.rightmove.co.uk/properties/157280282#/?channel=RES_BUY
1590000,4,Semi-Detached,https://www.rightmove.co.uk/properties/160992134#/?channel=RES_BUY
1595000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162526793#/?channel=RES_BUY
1595000,4,Terraced,https://www.rightmove.co.uk/properties/158871545#/?channel=RES_BUY
1600000,5,Terraced,https://www.rightmove.co.uk/properties/162286550#/?channel=RES_BUY
1600000,3,Terraced,https://www.rightmove.co.uk/properties/161170277#/?channel=RES_BUY
1600000,5,House,https://www.rightmove.co.uk/properties/162830681#/?channel=RES_BUY
1600000,5,Detached,https://www.rightmove.co.uk/properties/160835057#/?channel=RES_BUY
1600000,4,Terraced,https://www.rightmove.co.uk/properties/161402009#/?channel=RES_BUY
1615000,5,Apartment,https://www.rightmove.co.uk/properties/131213930#/?channel=RES_BUY
1650000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162102938#/?channel=RES_BUY
1650000,6,End of Terrace,https://www.rightmove.co.uk/properties/161677145#/?channel=RES_BUY
1650000,4,Terraced,https://www.rightmove.co.uk/properties/160574372#/?channel=RES_BUY
1650000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162789191#/?channel=RES_BUY
1650000,4,Detached,https://www.rightmove.co.uk/properties/162731273#/?channel=RES_BUY
1650000,2,Terraced,https://www.rightmove.co.uk/properties/161948441#/?channel=RES_BUY
1650000,4,Semi-Detached,https://www.rightmove.co.uk/properties/153472793#/?channel=RES_BUY
1660000,4,Detached,https://www.rightmove.co.uk/properties/161109221#/?channel=RES_BUY
1690000,4,Semi-Detached,https://www.rightmove.co.uk/properties/136002296#/?channel=RES_BUY
1690000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162200240#/?channel=RES_BUY
1692000,5,House,https://www.rightmove.co.uk/properties/159419099#/?channel=RES_BUY
1692000,5,House,https://www.rightmove.co.uk/properties/160334882#/?channel=RES_BUY
